timestamp,is_anomaly,state,label,power,rpm,temperature,vibration
2025-04-07 00:00:00,False,off,Normal,5.208122284824193,2.4697838559457352,22.0,7.540759982392071
2025-04-07 00:01:00,False,off,Normal,5.492977637099887,2.706905538317375,22.0,7.793634352661371
2025-04-07 00:02:00,False,off,Normal,4.98670622698534,2.4566262025506,22.0,7.756461028648217
2025-04-07 00:03:00,False,off,Normal,5.156025177470633,2.8951918038023097,22.0,7.556774001706329
2025-04-07 00:04:00,False,off,Normal,5.385133473610757,2.3170879275488976,22.0,7.503203337202145
2025-04-07 00:05:00,False,off,Normal,4.455091357210293,2.5451844119075266,22.0,7.8608356346985
2025-04-07 00:06:00,False,off,Normal,5.1967286943029825,2.2167946181921003,22.0,7.205773396774155
2025-04-07 00:07:00,False,off,Normal,5.73820062710287,2.435710190802364,22.0,7.796038404983635
2025-04-07 00:08:00,False,off,Normal,4.977066979613313,2.224172197763569,22.0,7.500855530282442
2025-04-07 00:09:00,False,off,Normal,5.088372050057185,2.209519866510615,22.0,7.393950628953466
2025-04-07 00:10:00,False,off,Normal,4.963828292046379,2.5554834488375344,22.0,7.362685192212553
2025-04-07 00:11:00,False,off,Normal,5.1512805824747385,2.596758826487969,22.0,7.221728759880907
2025-04-07 00:12:00,False,off,Normal,4.551226980057577,2.7300681406731018,22.0,7.763261499075114
2025-04-07 00:13:00,False,off,Normal,4.469490167225916,2.4961739580169473,22.0,7.555794066277609
2025-04-07 00:14:00,False,off,Normal,4.953271947069244,3.0328912399835266,22.0,7.485015716210761
2025-04-07 00:15:00,False,off,Normal,4.473414687707839,2.5623061488698613,22.0,7.474349820038327
2025-04-07 00:16:00,False,off,Normal,5.179007740893361,3.135590115973845,22.0,7.558406624759873
2025-04-07 00:17:00,False,off,Normal,5.5421979710866065,3.079141668309543,22.0,7.3996415035425445
2025-04-07 00:18:00,False,off,Normal,4.713397526701088,2.8005103699157283,22.0,7.6489795823855395
2025-04-07 00:19:00,False,off,Normal,4.693635182476774,2.5632642325823376,22.0,7.766498841071962
2025-04-07 00:20:00,False,off,Normal,4.879402232730538,2.4257122059969904,22.0,7.020371868874214
2025-04-07 00:21:00,False,off,Normal,4.868078911106724,2.4170916464583576,22.0,7.507559213406586
2025-04-07 00:22:00,False,off,Normal,5.929340326112782,2.8185488014904734,22.0,7.6046560451506355
2025-04-07 00:23:00,False,off,Normal,5.164478705990106,2.6772850326287894,22.0,7.652612139963388
2025-04-07 00:24:00,False,off,Normal,5.868453567029804,2.99716797732926,22.0,7.848124440578507
2025-04-07 00:25:00,False,off,Normal,4.97119298646723,2.5956734836191018,22.0,7.5106482733672015
2025-04-07 00:26:00,False,off,Normal,5.686439763297075,2.5398534780783377,22.0,7.894993110235537
2025-04-07 00:27:00,False,off,Normal,5.249986638282691,3.005301953968916,22.0,7.815633061754798
2025-04-07 00:28:00,False,off,Normal,5.753555092996148,2.318334614092801,22.0,7.384037673097256
2025-04-07 00:29:00,False,off,Normal,5.582249697417877,2.420120148639713,22.0,7.717291798635254
2025-04-07 00:30:00,False,off,Normal,5.824611055776961,3.0185905044321726,22.0,7.413599329777243
2025-04-07 00:31:00,False,off,Normal,5.441286816670014,2.555624298505508,22.0,7.826840628106546
2025-04-07 00:32:00,False,off,Normal,5.607918679026317,2.774651736663725,22.0,7.903236526808474
2025-04-07 00:33:00,False,off,Normal,5.806514269831095,2.223547965083252,22.0,7.618605574501983
2025-04-07 00:34:00,False,off,Normal,4.879598299931876,2.671029317113173,22.0,7.244185780817144
2025-04-07 00:35:00,False,off,Normal,5.322718768430813,2.7366352879636806,22.0,7.921871964360554
2025-04-07 00:36:00,False,off,Normal,6.039000041797023,2.7613932543971234,22.0,7.587474458608038
2025-04-07 00:37:00,False,off,Normal,5.367584341446878,2.5594203928634043,22.0,8.006696968540995
2025-04-07 00:38:00,False,off,Normal,4.448244202358923,2.6309940813573522,22.0,7.912866423191476
2025-04-07 00:39:00,False,off,Normal,5.589206487169332,3.0480679173239307,22.0,7.669776498432088
2025-04-07 00:40:00,False,off,Normal,5.884579506033743,2.3315565571841796,22.0,7.467428868988775
2025-04-07 00:41:00,False,off,Normal,5.5942641013193635,2.8878432555108557,22.0,7.570820869770464
2025-04-07 00:42:00,False,off,Normal,5.991202076455171,2.7595575132451,22.0,7.335731109280413
2025-04-07 00:43:00,False,off,Normal,5.836717727385266,2.7100387315084857,22.0,7.626538691330608
2025-04-07 00:44:00,False,off,Normal,5.685156724271885,2.936753397925904,22.0,7.881839233873392
2025-04-07 00:45:00,False,off,Normal,5.306072653032176,2.2831650042063396,22.0,8.294745241890263
2025-04-07 00:46:00,False,off,Normal,5.78948848393925,3.0564614446669114,22.0,7.55907787906168
2025-04-07 00:47:00,False,off,Normal,5.478769097350085,2.6417302645600875,22.0,7.968227779405044
2025-04-07 00:48:00,False,off,Normal,5.4138443634498,2.590246691708808,22.0,7.758358552279078
2025-04-07 00:49:00,False,off,Normal,5.822988336847568,2.580132189631333,22.0,7.761529808383733
2025-04-07 00:50:00,False,off,Normal,5.932684138186901,2.500512246157535,22.0,7.412771575284869
2025-04-07 00:51:00,False,off,Normal,5.874549870973039,2.69097819860915,22.0,8.01190883149974
2025-04-07 00:52:00,False,off,Normal,5.2813683500788215,3.0806915276509534,22.0,7.323426414014179
2025-04-07 00:53:00,False,off,Normal,5.972422455495115,2.6096147840598443,22.0,7.826013664784669
2025-04-07 00:54:00,False,off,Normal,6.295403890115208,2.5835715206339622,22.0,7.869169586783382
2025-04-07 00:55:00,False,off,Normal,5.690443530412698,2.951397410621539,22.0,7.722191599843478
2025-04-07 00:56:00,False,off,Normal,5.817894460749668,2.9078623104432277,22.0,8.144464896437785
2025-04-07 00:57:00,False,off,Normal,5.6171421125890975,2.749279072681439,22.0,7.654834645212724
2025-04-07 00:58:00,False,off,Normal,5.663620355059791,2.224418507562305,22.0,7.598137938014838
2025-04-07 00:59:00,False,off,Normal,6.854045067263273,2.8318373672010684,22.0,7.997473188427936
2025-04-07 01:00:00,False,off,Normal,6.9515126088867625,2.8810646365611445,22.0,7.8331679313335405
2025-04-07 01:01:00,False,off,Normal,6.40104809557827,2.6943720254441215,22.0,8.08056027939778
2025-04-07 01:02:00,False,off,Normal,5.066420814096598,2.694667083351814,22.0,8.097487091639923
2025-04-07 01:03:00,False,off,Normal,5.071413079017648,2.443766766750225,22.0,8.063773633766777
2025-04-07 01:04:00,False,off,Normal,5.505472498089422,2.587715171339298,22.0,7.388182872323496
2025-04-07 01:05:00,False,off,Normal,6.0388973782773565,2.8862019590176917,22.0,7.769034711094055
2025-04-07 01:06:00,False,off,Normal,5.43744276389574,2.9743772502306465,22.0,7.650099324896772
2025-04-07 01:07:00,False,off,Normal,6.036925377490883,2.6562652868101666,22.0,8.08235743686332
2025-04-07 01:08:00,False,off,Normal,6.38156905357942,3.0631472503629404,22.0,7.68204341290849
2025-04-07 01:09:00,False,off,Normal,5.674958871287746,2.4664068401436423,22.0,8.037795125783237
2025-04-07 01:10:00,False,off,Normal,5.339148161883556,2.5342089721165846,22.0,7.979582262780669
2025-04-07 01:11:00,False,off,Normal,5.4701379435468205,2.8776669022097128,22.0,7.620193797857536
2025-04-07 01:12:00,False,off,Normal,5.877567193713052,2.884382781090024,22.0,7.9911469872088405
2025-04-07 01:13:00,False,off,Normal,6.3527013795182565,2.878475175803747,22.0,7.694236569322088
2025-04-07 01:14:00,False,off,Normal,5.557057345263023,3.0055636316951295,22.0,7.949025484039689
2025-04-07 01:15:00,False,off,Normal,5.838569639522536,3.0110524796782063,22.0,7.521285449465435
2025-04-07 01:16:00,False,off,Normal,5.299405023609981,2.874310730894246,22.0,7.719291125889267
2025-04-07 01:17:00,False,off,Normal,6.4410541157194094,2.9744434710594967,22.0,7.926062234464472
2025-04-07 01:18:00,False,off,Normal,5.829482968922775,3.1502803576440632,22.0,7.661311872634236
2025-04-07 01:19:00,False,off,Normal,5.644165660282371,3.436677491267617,22.0,7.751436652506829
2025-04-07 01:20:00,False,off,Normal,5.35155145318155,3.465376977299262,22.0,7.849434363485952
2025-04-07 01:21:00,False,off,Normal,5.542834311091472,3.7268252519465586,22.0,8.176244598512982
2025-04-07 01:22:00,False,off,Normal,5.893269852501925,2.7271558325088976,22.0,7.987681147851171
2025-04-07 01:23:00,False,off,Normal,5.926768245983536,3.061259230898654,22.0,7.995649311348433
2025-04-07 01:24:00,False,off,Normal,6.6203758529145835,3.1516293132093853,22.0,8.305566879352757
2025-04-07 01:25:00,False,off,Normal,5.9098599834085555,3.229455039442275,22.0,7.735180659573448
2025-04-07 01:26:00,False,off,Normal,6.305049387075955,3.0525573115447733,22.0,7.972460164648832
2025-04-07 01:27:00,False,off,Normal,5.99528800311357,3.2832435079668234,22.0,7.725074299045678
2025-04-07 01:28:00,False,off,Normal,5.384933337252024,2.79772512277906,22.0,8.296936399048374
2025-04-07 01:29:00,False,off,Normal,6.359713427452246,3.3159403376350722,22.0,8.250278573917797
2025-04-07 01:30:00,False,idle,Normal,74.7505442249907,43.67009824071394,22.0,80.73910061657155
2025-04-07 01:31:00,False,idle,Normal,69.69974796542185,45.2971362065608,22.0,79.68874414274127
2025-04-07 01:32:00,False,idle,Normal,69.17671212484557,45.48151993491288,22.0,80.96641178633008
2025-04-07 01:33:00,False,idle,Normal,69.22268425756718,42.51690517471501,22.0,80.70832137240164
2025-04-07 01:34:00,False,idle,Normal,73.19068829807594,43.53296674699085,22.0,79.41061124421235
2025-04-07 01:35:00,False,idle,Normal,71.35469499703552,42.961579858242715,22.0,80.65257344147203
2025-04-07 01:36:00,False,idle,Normal,74.14572099023418,43.55440243721467,22.0,80.62359973855207
2025-04-07 01:37:00,False,idle,Normal,68.96655196609707,45.466833224674666,22.0,79.63575562823274
2025-04-07 01:38:00,False,idle,Normal,70.71883796488054,47.166768982128794,22.0,79.86559997904537
2025-04-07 01:39:00,False,idle,Normal,66.47045878420988,44.77272750917188,22.0,79.72589578074505
2025-04-07 01:40:00,False,idle,Normal,67.78530820615129,47.58561948643844,22.0,80.96334444081486
2025-04-07 01:41:00,False,idle,Normal,69.98686539579025,43.86107182912662,22.0,79.70225866062692
2025-04-07 01:42:00,False,idle,Normal,71.32648899069616,44.10635689507716,22.0,79.79913117026727
2025-04-07 01:43:00,False,idle,Normal,69.65527016458195,45.20796909477254,22.0,79.99991538983352
2025-04-07 01:44:00,False,idle,Normal,72.55441754373852,46.197619741748476,22.0,81.24707365146439
2025-04-07 01:45:00,False,idle,Normal,71.60066164439678,43.44421995510381,22.0,81.89846990532176
2025-04-07 01:46:00,False,idle,Normal,71.72830435708318,45.78452767485217,22.0,79.88572434743861
2025-04-07 01:47:00,False,idle,Normal,71.31809891898753,44.36135670614493,22.0,80.95245533299125
2025-04-07 01:48:00,False,idle,Normal,70.48979757599186,48.78157768304518,22.0,80.4920029384815
2025-04-07 01:49:00,False,idle,Normal,73.58889671663799,44.16898160846816,22.0,82.02040939546464
2025-04-07 01:50:00,False,idle,Normal,72.65224491177175,44.88918546349205,22.0,79.75002591697542
2025-04-07 01:51:00,False,idle,Normal,73.4064672638489,42.88498161928589,22.0,81.22513460670217
2025-04-07 01:52:00,False,idle,Normal,73.72507147076762,47.02536807351257,22.0,81.52583326225265
2025-04-07 01:53:00,False,idle,Normal,72.64332446986003,47.5743582870586,22.0,80.96050933799533
2025-04-07 01:54:00,False,idle,Normal,72.35767903463532,45.6680741613921,22.0,81.03453581685524
2025-04-07 01:55:00,False,idle,Normal,69.06825562269408,46.44253181644745,22.0,80.97134976128562
2025-04-07 01:56:00,False,idle,Normal,69.74716087971746,46.280788669240046,22.0,80.79510243649196
2025-04-07 01:57:00,False,idle,Normal,70.1107579431836,46.70090693999389,22.0,80.43676828286495
2025-04-07 01:58:00,False,idle,Normal,69.704364066928,47.436308905364,22.0,79.75781055056797
2025-04-07 01:59:00,False,idle,Normal,71.86508815444454,45.69743473739368,22.0,80.08701259677704
2025-04-07 02:00:00,False,run,Normal,120.90432382245729,113.58534139922432,57.09684813199123,99.52865314175149
2025-04-07 02:01:00,False,run,Normal,120.41271561300485,115.62298796571683,56.11382211071721,100.54452184215299
2025-04-07 02:02:00,False,run,Normal,125.46270831558988,111.72741273707705,56.26008956762213,100.06264968896362
2025-04-07 02:03:00,False,run,Normal,121.19959350726741,113.98146731516873,57.24017129163875,99.32606639264426
2025-04-07 02:04:00,False,run,Normal,119.2099990750856,111.16413904695062,58.07371277006166,99.1702565737836
2025-04-07 02:05:00,False,run,Normal,121.51656909618727,113.61181705306349,58.35280304422252,99.90748637897651
2025-04-07 02:06:00,False,run,Normal,120.58809651141486,113.87902174242264,61.16751394620996,101.18010104439712
2025-04-07 02:07:00,False,run,Normal,124.21434346315316,113.30223333087707,58.25054317652781,99.41384446274084
2025-04-07 02:08:00,False,run,Normal,118.07909920461731,110.90142942116722,55.999532589659474,99.37918839972366
2025-04-07 02:09:00,False,run,Normal,120.21997327750496,113.83762275602234,59.23631777112446,99.65096702738938
2025-04-07 02:10:00,False,run,Normal,122.04438828130249,114.01873433299143,58.81427535195974,100.8989472647622
2025-04-07 02:11:00,False,run,Normal,122.48545459347729,116.45599635855162,57.48143533642086,100.65351910434717
2025-04-07 02:12:00,False,run,Normal,123.50305540669707,112.09595903427412,56.945158278979115,100.00408694206146
2025-04-07 02:13:00,False,run,Normal,123.33712585981068,110.99716169790737,54.672806503080515,99.76914331773312
2025-04-07 02:14:00,False,run,Normal,127.88225629752287,111.92963193243259,55.56422592618155,99.19638330595181
2025-04-07 02:15:00,False,run,Normal,123.60620032459164,112.84953069477179,55.50710588865238,100.44458616110023
2025-04-07 02:16:00,False,run,Normal,126.20627964330723,115.43852745594292,57.264223356572735,99.98849819631185
2025-04-07 02:17:00,False,run,Normal,123.41974767067246,111.06272362191281,58.42526937221541,100.43354977788763
2025-04-07 02:18:00,False,run,Normal,123.9185016791982,111.45185696277406,58.57338247158105,100.18871201075264
2025-04-07 02:19:00,False,run,Normal,123.38230034420069,115.0172393782316,55.76064271231286,99.93122126969831
2025-04-07 02:20:00,False,run,Normal,120.32268199443266,114.90395871194035,59.20449719766299,99.93992307470884
2025-04-07 02:21:00,False,run,Normal,121.17550747754207,112.05436178965704,58.70807533867524,99.90044901986242
2025-04-07 02:22:00,False,run,Normal,127.82043360735031,110.53419730459177,60.51427995377664,100.07994803050936
2025-04-07 02:23:00,False,run,Normal,122.47517154143775,115.11522696638417,59.049411019462156,99.65920480643085
2025-04-07 02:24:00,False,run,Normal,122.86134690117863,114.0676390393717,58.005893678511335,100.86123755454594
2025-04-07 02:25:00,False,run,Normal,121.35266880807006,113.04408042884162,57.06351959664803,100.05243815523106
2025-04-07 02:26:00,False,run,Normal,126.87803253457375,110.91511219938089,56.98612156599211,100.1110024689484
2025-04-07 02:27:00,False,run,Normal,122.8457002341579,116.1300575839846,59.66151183528751,99.52352334868976
2025-04-07 02:28:00,False,run,Normal,123.77538537443372,115.58057464023797,58.64709855076887,101.19109572206963
2025-04-07 02:29:00,False,run,Normal,122.23471813635318,113.99765570179986,59.16119443185535,100.20066950062827
2025-04-07 02:30:00,True,run,Overheating,372.68641949525914,145.6862312579155,106.36267542554283,99.30172680605497
2025-04-07 02:31:00,True,run,Overheating,394.91398796837683,144.38599743106298,102.91339875310977,100.4185359534307
2025-04-07 02:32:00,True,run,Overheating,382.41128545557723,142.1762679813286,104.18750727661143,100.00225754368782
2025-04-07 02:33:00,True,run,Overheating,399.5842109905279,143.3707420869135,104.73573602019819,99.2724135213145
2025-04-07 02:34:00,True,run,Overheating,384.0680130500978,142.66860870868047,106.66439714948675,100.77982212613999
2025-04-07 02:35:00,True,run,Overheating,388.78255875242354,142.40904303846827,103.4890776381463,100.52305129901403
2025-04-07 02:36:00,True,run,Overheating,380.8719710732936,146.33922286102197,105.23267340155068,100.97398372974794
2025-04-07 02:37:00,True,run,Overheating,393.0216565644485,137.97105140640622,103.04282349075945,100.53618066070695
2025-04-07 02:38:00,True,run,Overheating,396.87484565811013,145.4136407881735,105.20229668609194,100.79505159128773
2025-04-07 02:39:00,True,run,Overheating,395.3130708639507,143.45453153619306,105.12074035241277,100.29447366687448
2025-04-07 02:40:00,False,run,Normal,121.43337695399069,111.64510683575527,58.50080190717188,99.62369620177236
2025-04-07 02:41:00,False,run,Normal,129.03344477378286,114.02894169975481,60.43632717294153,100.23841084393347
2025-04-07 02:42:00,False,run,Normal,124.65529789643448,114.82210807839324,57.33393712016491,99.8928976824844
2025-04-07 02:43:00,False,run,Normal,120.79191254647974,115.83571763745046,58.24477984968862,101.01505635557335
2025-04-07 02:44:00,False,run,Normal,126.33694592023926,116.34886987220322,60.96505733558138,100.51664098230381
2025-04-07 02:45:00,False,run,Normal,124.1766218833774,114.90923387501279,57.028404662425544,100.78785910854168
2025-04-07 02:46:00,False,run,Normal,123.45887585918531,115.66066872002561,55.99519124591862,100.05654641591254
2025-04-07 02:47:00,False,run,Normal,131.910396298024,116.03498552854701,58.20592510548263,100.99771436252843
2025-04-07 02:48:00,False,run,Normal,125.74354551908374,114.79699945651103,55.69534619133873,100.37648049834269
2025-04-07 02:49:00,False,run,Normal,125.67582774914156,115.96599576666432,56.7865678236046,100.49984848626913
2025-04-07 02:50:00,False,run,Normal,123.04496263728653,113.42995376748172,60.98648658424154,100.54688857481403
2025-04-07 02:51:00,False,run,Normal,122.78972181670309,115.57125631478819,56.003025432573644,101.0978985437057
2025-04-07 02:52:00,False,run,Normal,125.94405673231044,113.50297777517578,60.25466291476236,100.58904674042404
2025-04-07 02:53:00,False,run,Normal,120.0855399160009,111.9258898896552,58.59186640343547,100.52144674283947
2025-04-07 02:54:00,False,run,Normal,126.95796747782745,114.95457903362176,59.347903878761606,100.61990051531916
2025-04-07 02:55:00,False,run,Normal,125.90735372802473,111.48720714673725,58.9777665694879,100.92488748873721
2025-04-07 02:56:00,False,run,Normal,125.62305121769992,112.08167107510003,57.21463410821497,100.87282070590075
2025-04-07 02:57:00,False,run,Normal,124.30823469048207,113.86499942354924,57.78029084510302,100.25530541485477
2025-04-07 02:58:00,False,run,Normal,129.62210170371222,113.82409345712743,57.094342609323014,100.40326440743739
2025-04-07 02:59:00,False,run,Normal,123.16899111537283,113.2490177234549,59.94158721729887,99.89167679929605
2025-04-07 03:00:00,False,run,Normal,123.15238193078896,115.69830607453258,57.73840674113631,100.5012825593575
2025-04-07 03:01:00,False,run,Normal,126.62013551950463,116.07872518429137,59.54331809756387,100.38735258877081
2025-04-07 03:02:00,False,run,Normal,125.13797236944076,114.70815155663406,60.56944530054346,100.65278454973837
2025-04-07 03:03:00,False,run,Normal,129.4260779492895,109.82478547523539,58.446087820482184,100.67977460708421
2025-04-07 03:04:00,False,run,Normal,124.06406299697588,114.90046771487866,59.02416462405431,99.71600471473457
2025-04-07 03:05:00,False,run,Normal,124.54719936762953,114.98243174974935,60.861575151153055,101.07800800444468
2025-04-07 03:06:00,False,run,Normal,124.88424270619366,114.31117878058036,60.61143354750571,101.0531162711452
2025-04-07 03:07:00,False,run,Normal,127.86747503269075,116.6251983004909,60.26666333193672,100.91381786452858
2025-04-07 03:08:00,False,run,Normal,134.0523446658242,112.24393806863876,59.249378339408935,101.5850644780609
2025-04-07 03:09:00,False,run,Normal,128.1908616977353,112.31946135095843,60.25576301684378,100.05965226685035
2025-04-07 03:10:00,False,run,Normal,125.04803388129285,115.20703442012123,62.05137233046873,100.06509424748008
2025-04-07 03:11:00,False,run,Normal,129.82290688074693,113.4334979530513,60.18744776506126,101.30672683632514
2025-04-07 03:12:00,False,run,Normal,129.4198050348958,111.97296595973819,60.59544124079718,101.92895957612814
2025-04-07 03:13:00,False,run,Normal,126.91682689055948,116.50231463041338,60.32683646010539,100.56224790157289
