timestamp,feature_0,state,is_anomaly,label,sensor
2025-04-07 00:00:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:01:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:02:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:03:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:04:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:05:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:06:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:07:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:08:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:09:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:10:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:11:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:12:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:13:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:14:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:15:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:16:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:17:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:18:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:19:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:20:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:21:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:22:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:23:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:24:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:25:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:26:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:27:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:28:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:29:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:30:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:31:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:32:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:33:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:34:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:35:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:36:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:37:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:38:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:39:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:40:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:41:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:42:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:43:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:44:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:45:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:46:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:47:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:48:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:49:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:50:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:51:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:52:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:53:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:54:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:55:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:56:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:57:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:58:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 00:59:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:00:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:01:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:02:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:03:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:04:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:05:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:06:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:07:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:08:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:09:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:10:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:11:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:12:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:13:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:14:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:15:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:16:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:17:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:18:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:19:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:20:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:21:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:22:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:23:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:24:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:25:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:26:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:27:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:28:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:29:00,20.0,off,False,Normal,temperatureSensor1
2025-04-07 01:30:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:31:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:32:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:33:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:34:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:35:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:36:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:37:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:38:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:39:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:40:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:41:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:42:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:43:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:44:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:45:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:46:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:47:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:48:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:49:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:50:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:51:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:52:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:53:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:54:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:55:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:56:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:57:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:58:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 01:59:00,20.0,idle,False,Normal,temperatureSensor1
2025-04-07 02:00:00,72.20700529644866,run,False,Normal,temperatureSensor1
2025-04-07 02:01:00,73.09487229514774,run,False,Normal,temperatureSensor1
2025-04-07 02:02:00,71.48707867920643,run,False,Normal,temperatureSensor1
2025-04-07 02:03:00,71.86550498712188,run,False,Normal,temperatureSensor1
2025-04-07 02:04:00,71.46360168570077,run,False,Normal,temperatureSensor1
2025-04-07 02:05:00,73.3715134971815,run,False,Normal,temperatureSensor1
2025-04-07 02:06:00,71.75750414009326,run,False,Normal,temperatureSensor1
2025-04-07 02:07:00,71.69028537289044,run,False,Normal,temperatureSensor1
2025-04-07 02:08:00,72.11079014560839,run,False,Normal,temperatureSensor1
2025-04-07 02:09:00,72.73362115317799,run,False,Normal,temperatureSensor1
2025-04-07 02:10:00,73.10063521380357,run,False,Normal,temperatureSensor1
2025-04-07 02:11:00,71.58470228856243,run,False,Normal,temperatureSensor1
2025-04-07 02:12:00,72.63463576209227,run,False,Normal,temperatureSensor1
2025-04-07 02:13:00,70.79902636849451,run,False,Normal,temperatureSensor1
2025-04-07 02:14:00,72.36441312633285,run,False,Normal,temperatureSensor1
2025-04-07 02:15:00,71.9604761915456,run,False,Normal,temperatureSensor1
2025-04-07 02:16:00,71.97789235785845,run,False,Normal,temperatureSensor1
2025-04-07 02:17:00,73.40429397506743,run,False,Normal,temperatureSensor1
2025-04-07 02:18:00,72.8266084492964,run,False,Normal,temperatureSensor1
2025-04-07 02:19:00,71.83657544273942,run,False,Normal,temperatureSensor1
2025-04-07 02:20:00,72.04306306476408,run,False,Normal,temperatureSensor1
2025-04-07 02:21:00,71.88183130328471,run,False,Normal,temperatureSensor1
2025-04-07 02:22:00,71.88790921913301,run,False,Normal,temperatureSensor1
2025-04-07 02:23:00,73.58550746723316,run,False,Normal,temperatureSensor1
2025-04-07 02:24:00,72.17661177665721,run,False,Normal,temperatureSensor1
2025-04-07 02:25:00,72.24537335984003,run,False,Normal,temperatureSensor1
2025-04-07 02:26:00,72.46984296288107,run,False,Normal,temperatureSensor1
2025-04-07 02:27:00,71.96776869490513,run,False,Normal,temperatureSensor1
2025-04-07 02:28:00,73.12544336970525,run,False,Normal,temperatureSensor1
2025-04-07 02:29:00,72.02017288306494,run,False,Normal,temperatureSensor1
2025-04-07 02:30:00,73.45733960788294,run,False,Normal,temperatureSensor1
2025-04-07 02:31:00,71.75532920452633,run,False,Normal,temperatureSensor1
2025-04-07 02:32:00,73.10510934841969,run,False,Normal,temperatureSensor1
2025-04-07 02:33:00,71.54121590517158,run,False,Normal,temperatureSensor1
2025-04-07 02:34:00,73.28680789480394,run,False,Normal,temperatureSensor1
2025-04-07 02:35:00,72.97195634460573,run,False,Normal,temperatureSensor1
2025-04-07 02:36:00,73.23435075577758,run,False,Normal,temperatureSensor1
2025-04-07 02:37:00,73.75234146597047,run,False,Normal,temperatureSensor1
2025-04-07 02:38:00,73.22379780574461,run,False,Normal,temperatureSensor1
2025-04-07 02:39:00,72.64216622844673,run,False,Normal,temperatureSensor1
2025-04-07 02:40:00,73.78540683532209,run,False,Normal,temperatureSensor1
2025-04-07 02:41:00,72.6567634767515,run,False,Normal,temperatureSensor1
2025-04-07 02:42:00,74.0457817210299,run,False,Normal,temperatureSensor1
2025-04-07 02:43:00,72.04674631414939,run,False,Normal,temperatureSensor1
2025-04-07 02:44:00,72.9092572679362,run,False,Normal,temperatureSensor1
2025-04-07 02:45:00,73.22626782194881,run,False,Normal,temperatureSensor1
2025-04-07 02:46:00,73.40491634766032,run,False,Normal,temperatureSensor1
2025-04-07 02:47:00,72.87068834296726,run,False,Normal,temperatureSensor1
2025-04-07 02:48:00,72.82801710300336,run,False,Normal,temperatureSensor1
2025-04-07 02:49:00,72.59827789698029,run,False,Normal,temperatureSensor1
2025-04-07 02:50:00,72.77478047562458,run,False,Normal,temperatureSensor1
2025-04-07 02:51:00,74.34362956971216,run,False,Normal,temperatureSensor1
2025-04-07 02:52:00,73.96812372023342,run,False,Normal,temperatureSensor1
2025-04-07 02:53:00,73.22829332708962,run,False,Normal,temperatureSensor1
2025-04-07 02:54:00,73.66870014579672,run,False,Normal,temperatureSensor1
2025-04-07 02:55:00,72.53152346676784,run,False,Normal,temperatureSensor1
2025-04-07 02:56:00,72.44259915725873,run,False,Normal,temperatureSensor1
2025-04-07 02:57:00,73.32419508146685,run,False,Normal,temperatureSensor1
2025-04-07 02:58:00,72.48586388856225,run,False,Normal,temperatureSensor1
2025-04-07 02:59:00,74.23007337761709,run,False,Normal,temperatureSensor1
2025-04-07 03:00:00,74.27968504274116,run,False,Normal,temperatureSensor1
2025-04-07 03:01:00,72.1456259011931,run,False,Normal,temperatureSensor1
2025-04-07 03:02:00,73.54813310921445,run,False,Normal,temperatureSensor1
2025-04-07 03:03:00,72.02973883690173,run,False,Normal,temperatureSensor1
2025-04-07 03:04:00,73.07032838414997,run,False,Normal,temperatureSensor1
2025-04-07 03:05:00,72.2500207112956,run,False,Normal,temperatureSensor1
2025-04-07 03:06:00,74.83442454984079,run,False,Normal,temperatureSensor1
2025-04-07 03:07:00,73.27774148506217,run,False,Normal,temperatureSensor1
2025-04-07 03:08:00,73.25438472335837,run,False,Normal,temperatureSensor1
2025-04-07 03:09:00,72.39042441932806,run,False,Normal,temperatureSensor1
2025-04-07 03:10:00,73.66401133941224,run,False,Normal,temperatureSensor1
2025-04-07 03:11:00,72.88938726959907,run,False,Normal,temperatureSensor1
2025-04-07 03:12:00,73.17981761432964,run,False,Normal,temperatureSensor1
2025-04-07 03:13:00,72.8843356494473,run,False,Normal,temperatureSensor1
2025-04-07 03:14:00,72.61705370552181,run,False,Normal,temperatureSensor1
2025-04-07 03:15:00,73.8151928113805,run,False,Normal,temperatureSensor1
2025-04-07 03:16:00,73.389320291363,run,False,Normal,temperatureSensor1
2025-04-07 03:17:00,73.69936495803469,run,False,Normal,temperatureSensor1
2025-04-07 03:18:00,73.70624417250791,run,False,Normal,temperatureSensor1
2025-04-07 03:19:00,73.43028944926074,run,False,Normal,temperatureSensor1
2025-04-07 03:20:00,72.09722999075441,run,False,Normal,temperatureSensor1
2025-04-07 03:21:00,73.29723817117264,run,False,Normal,temperatureSensor1
2025-04-07 03:22:00,73.12020249311446,run,False,Normal,temperatureSensor1
2025-04-07 03:23:00,72.02676719997206,run,False,Normal,temperatureSensor1
2025-04-07 03:24:00,74.98305773810087,run,False,Normal,temperatureSensor1
2025-04-07 03:25:00,72.9172796734295,run,False,Normal,temperatureSensor1
2025-04-07 03:26:00,72.94763780558819,run,False,Normal,temperatureSensor1
2025-04-07 03:27:00,73.42142038693794,run,False,Normal,temperatureSensor1
2025-04-07 03:28:00,73.69539852147311,run,False,Normal,temperatureSensor1
2025-04-07 03:29:00,73.68170220893077,run,False,Normal,temperatureSensor1
2025-04-07 03:30:00,73.77403344475421,run,False,Normal,temperatureSensor1
2025-04-07 03:31:00,73.5977496159913,run,False,Normal,temperatureSensor1
