timestamp,power,rpm,temperature,vibration,is_anomaly,state,label
2025-04-07 00:00:00,4.961569534159204,2.52028481420972,22.0,7.306650592000887,False,off,Normal
2025-04-07 00:01:00,4.611001204023653,1.9987213480350023,22.0,7.339674010940891,False,off,Normal
2025-04-07 00:02:00,5.417930658125034,2.439698412388949,22.0,7.478637885828197,False,off,Normal
2025-04-07 00:03:00,5.602752347932884,2.3024768584724105,22.0,7.569490260718659,False,off,Normal
2025-04-07 00:04:00,4.878306135811555,2.7152051422815213,22.0,7.741703511404788,False,off,Normal
2025-04-07 00:05:00,4.721080060795841,2.7012129593916376,22.0,7.175108244281429,False,off,Normal
2025-04-07 00:06:00,6.093858738491708,2.858540894543738,22.0,7.2085029328995605,False,off,Normal
2025-04-07 00:07:00,5.849346045777566,2.60040862463354,22.0,7.639311900460326,False,off,Normal
2025-04-07 00:08:00,4.257054164337579,2.7679660508123236,22.0,7.20361433188071,False,off,Normal
2025-04-07 00:09:00,5.097875770352658,2.5785065698247367,22.0,7.462828563204429,False,off,Normal
2025-04-07 00:10:00,4.951162630600358,2.8388114087180853,22.0,7.535605134150161,False,off,Normal
2025-04-07 00:11:00,4.977066953858661,2.6312238072256124,22.0,7.296079585358564,False,off,Normal
2025-04-07 00:12:00,5.489873077747963,2.636634520155294,22.0,7.759525635179337,False,off,Normal
2025-04-07 00:13:00,4.718939496623419,2.1345691712239487,22.0,7.5284772903095085,False,off,Normal
2025-04-07 00:14:00,5.624902093660979,2.4571816165678757,22.0,7.824233819302389,False,off,Normal
2025-04-07 00:15:00,5.883549805373381,2.5832550621372885,22.0,7.511268865278371,False,off,Normal
2025-04-07 00:16:00,4.642693225392695,2.12114637358603,22.0,7.19632601810136,False,off,Normal
2025-04-07 00:17:00,4.897539209137125,2.430968036920749,22.0,7.596917273910772,False,off,Normal
2025-04-07 00:18:00,5.128884395003452,2.7933083609872833,22.0,7.7000134312773465,False,off,Normal
2025-04-07 00:19:00,5.9028310922907155,2.2638274560328036,22.0,7.43026182148684,False,off,Normal
2025-04-07 00:20:00,4.73529248969129,2.4855410717845117,22.0,7.4367895101860295,False,off,Normal
2025-04-07 00:21:00,4.51963254396385,2.822207050734386,22.0,7.1740600157991015,False,off,Normal
2025-04-07 00:22:00,5.742510090648672,2.3012585070676086,22.0,7.56460068876741,False,off,Normal
2025-04-07 00:23:00,5.592129695620006,2.713911073893602,22.0,7.677921177373821,False,off,Normal
